codigo_municipio,sigla_estado,nome_municipio,numero_de_estabelecimentos_agricolas,numero_de_tratores_em_uso
3518909,SP,Guzolândia,95.0,225.0
3519006,SP,Herculândia,143.0,354.0
3519055,SP,Holambra,127.0,279.0
3519071,SP,Hortolândia,10.0,17.0
3519105,SP,Iacanga,93.0,373.0
3519204,SP,Iacri,122.0,255.0
3519253,SP,Iaras,71.0,196.0
3519303,SP,Ibaté,43.0,94.0
3519402,SP,Ibirá,135.0,297.0
3519501,SP,Ibirarema,100.0,231.0
3519600,SP,Ibitinga,251.0,564.0
3519709,SP,Ibiúna,843.0,1438.0
3519808,SP,Icém,43.0,65.0
3519907,SP,Iepê,120.0,293.0
3520004,SP,Igaraçu do Tietê,26.0,195.0
3520103,SP,Igarapava,119.0,337.0
3520202,SP,Igaratá,36.0,51.0
3520301,SP,Iguape,154.0,213.0
3520400,SP,Ilhabela,1.0,
3520426,SP,Ilha Comprida,,
3520442,SP,Ilha Solteira,66.0,133.0
3520509,SP,Indaiatuba,225.0,366.0
3520608,SP,Indiana,89.0,140.0
3520707,SP,Indiaporã,96.0,171.0
3520806,SP,Inúbia Paulista,24.0,78.0
3520905,SP,Ipaussu,19.0,44.0
3521002,SP,Iperó,67.0,97.0
3521101,SP,Ipeúna,122.0,205.0
3521150,SP,Ipiguá,82.0,113.0
3521200,SP,Iporanga,23.0,
3521309,SP,Ipuã,68.0,184.0
3521408,SP,Iracemápolis,18.0,70.0
3521507,SP,Irapuã,154.0,273.0
3521606,SP,Irapuru,123.0,178.0
3521705,SP,Itaberá,447.0,908.0
3521804,SP,Itaí,308.0,912.0
3521903,SP,Itajobi,449.0,775.0
3522000,SP,Itaju,133.0,245.0
3522109,SP,Itanhaém,22.0,43.0
3522158,SP,Itaoca,13.0,18.0
3522208,SP,Itapecerica da Serra,35.0,
3522307,SP,Itapetininga,713.0,1627.0
3522406,SP,Itapeva,564.0,1209.0
3522505,SP,Itapevi,2.0,
3522604,SP,Itapira,283.0,569.0
3522653,SP,Itapirapuã Paulista,47.0,
3522703,SP,Itápolis,613.0,1260.0
3522802,SP,Itaporanga,248.0,358.0
3522901,SP,Itapuí,49.0,114.0
3523008,SP,Itapura,38.0,85.0
3523107,SP,Itaquaquecetuba,27.0,46.0
3523206,SP,Itararé,261.0,526.0
3523305,SP,Itariri,30.0,37.0
3523404,SP,Itatiba,217.0,385.0
3523503,SP,Itatinga,131.0,259.0
3523602,SP,Itirapina,128.0,248.0
3523701,SP,Itirapuã,119.0,269.0
3523800,SP,Itobi,86.0,178.0
3523909,SP,Itu,145.0,290.0
3524006,SP,Itupeva,90.0,161.0
3524105,SP,Ituverava,159.0,451.0
3524204,SP,Jaborandi,84.0,343.0
3524303,SP,Jaboticabal,210.0,1054.0
3524402,SP,Jacareí,149.0,271.0
3524501,SP,Jaci,91.0,135.0
3524600,SP,Jacupiranga,110.0,
3524709,SP,Jaguariúna,46.0,111.0
3524808,SP,Jales,378.0,534.0
3524907,SP,Jambeiro,36.0,51.0
3525102,SP,Jardinópolis,143.0,365.0
3525201,SP,Jarinu,133.0,297.0
3525300,SP,Jaú,214.0,734.0
3525409,SP,Jeriquara,58.0,251.0
3525508,SP,Joanópolis,91.0,110.0
3525607,SP,João Ramalho,111.0,164.0
3525706,SP,José Bonifácio,310.0,674.0
3525805,SP,Júlio Mesquita,40.0,89.0
3525854,SP,Jumirim,64.0,103.0
3525904,SP,Jundiaí,242.0,396.0
3526001,SP,Junqueirópolis,171.0,370.0
3526100,SP,Juquiá,98.0,144.0
3526209,SP,Juquitiba,24.0,31.0
3526308,SP,Lagoinha,88.0,124.0
3526407,SP,Laranjal Paulista,196.0,396.0
3526506,SP,Lavínia,122.0,180.0
3526605,SP,Lavrinhas,18.0,23.0
3526704,SP,Leme,198.0,500.0
3526803,SP,Lençóis Paulista,143.0,544.0
3526902,SP,Limeira,593.0,1066.0
3527009,SP,Lindóia,22.0,30.0
3527108,SP,Lins,87.0,325.0
3527207,SP,Lorena,72.0,102.0
3527256,SP,Lourdes,28.0,40.0
3527306,SP,Louveira,78.0,
3527405,SP,Lucélia,125.0,204.0
3527504,SP,Lucianópolis,66.0,171.0
3527603,SP,Luís Antônio,27.0,296.0
3527702,SP,Luiziânia,64.0,108.0
3527801,SP,Lupércio,66.0,124.0
3527900,SP,Lutécia,79.0,176.0
3528007,SP,Macatuba,44.0,130.0
3528106,SP,Macaubal,142.0,180.0
3528205,SP,Macedônia,145.0,200.0
3528304,SP,Magda,49.0,119.0
3528403,SP,Mairinque,59.0,102.0
3528502,SP,Mairiporã,12.0,
3528601,SP,Manduri,114.0,228.0
3528700,SP,Marabá Paulista,129.0,207.0
3528809,SP,Maracaí,135.0,514.0
3528858,SP,Marapoama,107.0,207.0
3528908,SP,Mariápolis,85.0,137.0
3529005,SP,Marília,460.0,824.0
3529104,SP,Marinópolis,78.0,122.0
3529203,SP,Martinópolis,166.0,404.0
3529302,SP,Matão,107.0,291.0
3529401,SP,Mauá,4.0,5.0
3529500,SP,Mendonça,104.0,156.0
3529609,SP,Meridiano,98.0,234.0
3529658,SP,Mesópolis,61.0,83.0
3529708,SP,Miguelópolis,121.0,378.0
3529807,SP,Mineiros do Tietê,47.0,190.0
3529906,SP,Miracatu,53.0,86.0
3530003,SP,Mira Estrela,112.0,140.0
3530102,SP,Mirandópolis,399.0,642.0
3530201,SP,Mirante do Paranapanema,410.0,769.0
3530300,SP,Mirassol,169.0,241.0
3530409,SP,Mirassolândia,99.0,137.0
3530508,SP,Mococa,251.0,693.0
3530607,SP,Mogi das Cruzes,814.0,1329.0
3530706,SP,Mogi Guaçu,375.0,1048.0
3530805,SP,Mogi Mirim,503.0,1082.0
3530904,SP,Mombuca,41.0,107.0
3531001,SP,Monções,41.0,128.0
3531100,SP,Mongaguá,2.0,
3531209,SP,Monte Alegre do Sul,98.0,134.0
3531308,SP,Monte Alto,423.0,976.0
3531407,SP,Monte Aprazível,386.0,596.0
3531506,SP,Monte Azul Paulista,150.0,357.0
3531605,SP,Monte Castelo,99.0,141.0
3531704,SP,Monteiro Lobato,36.0,44.0
3531803,SP,Monte Mor,125.0,216.0
3531902,SP,Morro Agudo,138.0,1042.0
3532009,SP,Morungaba,87.0,145.0
3532058,SP,Motuca,54.0,59.0
3532108,SP,Murutinga do Sul,155.0,201.0
3532157,SP,Nantes,35.0,158.0
3532207,SP,Narandiba,38.0,65.0
3532306,SP,Natividade da Serra,120.0,154.0
3532405,SP,Nazaré Paulista,47.0,
3532504,SP,Neves Paulista,149.0,225.0
3532603,SP,Nhandeara,239.0,312.0
3532702,SP,Nipoã,53.0,82.0
3532801,SP,Nova Aliança,116.0,160.0
3532827,SP,Nova Campina,55.0,102.0
3532843,SP,Nova Canaã Paulista,110.0,126.0
3532868,SP,Nova Castilho,51.0,95.0
3532900,SP,Nova Europa,52.0,331.0
3533007,SP,Nova Granada,225.0,357.0
3533106,SP,Nova Guataporanga,21.0,34.0
3533205,SP,Nova Independência,31.0,82.0
3533254,SP,Novais,57.0,138.0
3533304,SP,Nova Luzitânia,31.0,39.0
3533403,SP,Nova Odessa,13.0,34.0
3533502,SP,Novo Horizonte,408.0,960.0
3533601,SP,Nuporanga,126.0,358.0
3533700,SP,Ocauçu,144.0,241.0
3533809,SP,Óleo,110.0,180.0
3533908,SP,Olímpia,430.0,964.0
3534005,SP,Onda Verde,45.0,140.0
3534104,SP,Oriente,53.0,100.0
3534203,SP,Orindiúva,63.0,297.0
3534302,SP,Orlândia,46.0,415.0
3534401,SP,Osasco,,
3534500,SP,Oscar Bressane,70.0,99.0
3534609,SP,Osvaldo Cruz,218.0,313.0
3534708,SP,Ourinhos,67.0,368.0
3534757,SP,Ouroeste,91.0,264.0
3534807,SP,Ouro Verde,52.0,98.0
3534906,SP,Pacaembu,143.0,210.0
3535002,SP,Palestina,280.0,505.0
3535101,SP,Palmares Paulista,17.0,54.0
3535200,SP,Palmeira d'Oeste,370.0,552.0
3535309,SP,Palmital,274.0,755.0
3535408,SP,Panorama,54.0,89.0
3535507,SP,Paraguaçu Paulista,240.0,748.0
3535606,SP,Paraibuna,136.0,187.0
3535705,SP,Paraíso,51.0,143.0
3535804,SP,Paranapanema,280.0,791.0
3535903,SP,Paranapuã,96.0,265.0
3536000,SP,Parapuã,213.0,387.0
3536109,SP,Pardinho,70.0,209.0
3536208,SP,Pariquera-Açu,144.0,248.0
3536257,SP,Parisi,83.0,120.0
3536307,SP,Patrocínio Paulista,200.0,445.0
3536406,SP,Paulicéia,65.0,93.0
3536505,SP,Paulínia,34.0,67.0
3536570,SP,Paulistânia,54.0,97.0
3536604,SP,Paulo de Faria,116.0,239.0
3536703,SP,Pederneiras,228.0,576.0
3536802,SP,Pedra Bela,167.0,235.0
3536901,SP,Pedranópolis,127.0,173.0
3537008,SP,Pedregulho,296.0,835.0
3537107,SP,Pedreira,33.0,46.0
3537156,SP,Pedrinhas Paulista,95.0,275.0
3537206,SP,Pedro de Toledo,20.0,26.0
3537305,SP,Penápolis,328.0,776.0
3537404,SP,Pereira Barreto,165.0,400.0
3537503,SP,Pereiras,91.0,134.0
3537602,SP,Peruíbe,8.0,15.0
3537701,SP,Piacatu,80.0,122.0
3537800,SP,Piedade,1002.0,1610.0
3537909,SP,Pilar do Sul,446.0,834.0
3538006,SP,Pindamonhangaba,159.0,390.0
3538105,SP,Pindorama,127.0,262.0
3538204,SP,Pinhalzinho,164.0,250.0
3538303,SP,Piquerobi,114.0,174.0
3538501,SP,Piquete,21.0,27.0
3538600,SP,Piracaia,96.0,133.0
3538709,SP,Piracicaba,404.0,1070.0
3538808,SP,Piraju,189.0,427.0
3538907,SP,Pirajuí,166.0,314.0
3539004,SP,Pirangi,242.0,417.0
3539103,SP,Pirapora do Bom Jesus,4.0,
3539202,SP,Pirapozinho,87.0,156.0
3539301,SP,Pirassununga,376.0,1095.0
3539400,SP,Piratininga,163.0,299.0
3539509,SP,Pitangueiras,118.0,616.0
3539608,SP,Planalto,52.0,127.0
3539707,SP,Platina,91.0,259.0
3539806,SP,Poá,2.0,
3539905,SP,Poloni,84.0,347.0
3540002,SP,Pompéia,173.0,393.0
3540101,SP,Pongaí,77.0,125.0
3540200,SP,Pontal,35.0,388.0
3540259,SP,Pontalinda,109.0,153.0
3540309,SP,Pontes Gestal,40.0,149.0
3540408,SP,Populina,80.0,110.0
3540507,SP,Porangaba,109.0,162.0
3540606,SP,Porto Feliz,298.0,672.0
3540705,SP,Porto Ferreira,86.0,235.0
3540754,SP,Potim,18.0,33.0
3540804,SP,Potirendaba,254.0,454.0
3540853,SP,Pracinha,26.0,35.0
3540903,SP,Pradópolis,72.0,333.0
3541059,SP,Pratânia,61.0,273.0
3541109,SP,Presidente Alves,61.0,105.0
3541208,SP,Presidente Bernardes,312.0,495.0
3541307,SP,Presidente Epitácio,147.0,218.0
3541406,SP,Presidente Prudente,244.0,457.0
3541505,SP,Presidente Venceslau,217.0,324.0
3541604,SP,Promissão,462.0,792.0
3541653,SP,Quadra,107.0,201.0
3541703,SP,Quatá,74.0,317.0
3541802,SP,Queiroz,30.0,80.0
3541901,SP,Queluz,12.0,24.0
3542008,SP,Quintana,62.0,134.0
3542107,SP,Rafard,52.0,118.0
3542206,SP,Rancharia,395.0,761.0
3542305,SP,Redenção da Serra,79.0,101.0
3542404,SP,Regente Feijó,132.0,210.0
3542503,SP,Reginópolis,41.0,133.0
3542602,SP,Registro,248.0,400.0
3542701,SP,Restinga,90.0,197.0
3542800,SP,Ribeira,22.0,27.0
3542909,SP,Ribeirão Bonito,173.0,327.0
3543006,SP,Ribeirão Branco,287.0,424.0
3543105,SP,Ribeirão Corrente,161.0,510.0
3543204,SP,Ribeirão do Sul,100.0,240.0
3543238,SP,Ribeirão dos Índios,35.0,69.0
3543253,SP,Ribeirão Grande,79.0,111.0
3543303,SP,Ribeirão Pires,4.0,5.0
3543402,SP,Ribeirão Preto,172.0,281.0
3543501,SP,Riversul,132.0,208.0
3543600,SP,Rifaina,22.0,34.0
3543709,SP,Rincão,31.0,91.0
3543808,SP,Rinópolis,194.0,314.0
3543907,SP,Rio Claro,329.0,581.0
3544004,SP,Rio das Pedras,52.0,141.0
3544103,SP,Rio Grande da Serra,1.0,
3544202,SP,Riolândia,107.0,233.0
3544251,SP,Rosana,91.0,157.0
3544301,SP,Roseira,26.0,45.0
3544400,SP,Rubiácea,51.0,109.0
3544509,SP,Rubinéia,54.0,81.0
3544608,SP,Sabino,62.0,161.0
3544707,SP,Sagres,49.0,64.0
3544806,SP,Sales,101.0,144.0
3544905,SP,Sales Oliveira,78.0,232.0
3545001,SP,Salesópolis,127.0,190.0
3545100,SP,Salmourão,82.0,133.0
3545159,SP,Saltinho,60.0,99.0
3545209,SP,Salto,42.0,82.0
3545308,SP,Salto de Pirapora,134.0,227.0
3545407,SP,Salto Grande,104.0,317.0
3545506,SP,Sandovalina,68.0,215.0
3545605,SP,Santa Adélia,133.0,226.0
3545704,SP,Santa Albertina,123.0,231.0
3545803,SP,Santa Bárbara d'Oeste,43.0,100.0
3546009,SP,Santa Branca,38.0,61.0
3546108,SP,Santa Clara d'Oeste,63.0,88.0
3546207,SP,Santa Cruz da Conceição,106.0,220.0
3546256,SP,Santa Cruz da Esperança,27.0,61.0
3546306,SP,Santa Cruz das Palmeiras,70.0,185.0
3546405,SP,Santa Cruz do Rio Pardo,317.0,986.0
3546504,SP,Santa Ernestina,26.0,52.0
3546603,SP,Santa Fé do Sul,130.0,193.0
3546702,SP,Santa Gertrudes,17.0,26.0
3546801,SP,Santa Isabel,76.0,103.0
3546900,SP,Santa Lúcia,25.0,50.0
3547007,SP,Santa Maria da Serra,67.0,131.0
3547106,SP,Santa Mercedes,49.0,94.0
3547205,SP,Santana da Ponte Pensa,94.0,125.0
3547304,SP,Santana de Parnaíba,9.0,13.0
3547403,SP,Santa Rita d'Oeste,109.0,144.0
3547502,SP,Santa Rita do Passa Quatro,332.0,625.0
3547601,SP,Santa Rosa de Viterbo,114.0,162.0
3547650,SP,Santa Salete,129.0,178.0
3547700,SP,Santo Anastácio,177.0,382.0
3547809,SP,Santo André,7.0,
3547908,SP,Santo Antônio da Alegria,207.0,382.0
3548005,SP,Santo Antônio de Posse,113.0,269.0
3548054,SP,Santo Antônio do Aracanguá,210.0,423.0
3548104,SP,Santo Antônio do Jardim,205.0,383.0
3548203,SP,Santo Antônio do Pinhal,30.0,34.0
3548302,SP,Santo Expedito,36.0,46.0
3548401,SP,Santópolis do Aguapeí,34.0,79.0
3548500,SP,Santos,,
3548609,SP,São Bento do Sapucaí,48.0,54.0
3548708,SP,São Bernardo do Campo,10.0,
3548807,SP,São Caetano do Sul,1.0,
3548906,SP,São Carlos,273.0,634.0
3549003,SP,São Francisco,83.0,109.0
3549102,SP,São João da Boa Vista,350.0,876.0
3549201,SP,São João das Duas Pontes,43.0,59.0
3549250,SP,São João de Iracema,39.0,55.0
3549300,SP,São João do Pau d'Alho,44.0,62.0
3549409,SP,São Joaquim da Barra,67.0,609.0
3549508,SP,São José da Bela Vista,104.0,188.0
3549607,SP,São José do Barreiro,27.0,38.0
3549706,SP,São José do Rio Pardo,359.0,637.0
3549805,SP,São José do Rio Preto,195.0,276.0
3549904,SP,São José dos Campos,149.0,235.0
3549953,SP,São Lourenço da Serra,51.0,93.0
3550001,SP,São Luiz do Paraitinga,110.0,147.0
3550100,SP,São Manuel,85.0,367.0
3550209,SP,São Miguel Arcanjo,1217.0,2067.0
3550308,SP,São Paulo,201.0,353.0
3550407,SP,São Pedro,170.0,305.0
3550506,SP,São Pedro do Turvo,271.0,590.0
3550605,SP,São Roque,62.0,94.0
3550704,SP,São Sebastião,3.0,4.0
3550803,SP,São Sebastião da Grama,176.0,297.0
3550902,SP,São Simão,90.0,168.0
3551009,SP,São Vicente,1.0,
3551108,SP,Sarapuí,181.0,288.0
3551207,SP,Sarutaiá,52.0,88.0
3551306,SP,Sebastianópolis do Sul,97.0,236.0
3551405,SP,Serra Azul,23.0,50.0
3551504,SP,Serrana,8.0,131.0
3551603,SP,Serra Negra,153.0,231.0
3551702,SP,Sertãozinho,87.0,533.0
3551801,SP,Sete Barras,246.0,373.0
3551900,SP,Severínia,64.0,146.0
3552007,SP,Silveiras,66.0,82.0
3552106,SP,Socorro,691.0,895.0
3552205,SP,Sorocaba,108.0,169.0
3552304,SP,Sud Mennucci,102.0,320.0
3552403,SP,Sumaré,78.0,145.0
3552502,SP,Suzano,228.0,359.0
3552551,SP,Suzanápolis,58.0,142.0
3552601,SP,Tabapuã,152.0,286.0
3552700,SP,Tabatinga,237.0,371.0
3552809,SP,Taboão da Serra,1.0,
3552908,SP,Taciba,80.0,182.0
3553005,SP,Taguaí,81.0,140.0
3553104,SP,Taiaçu,139.0,279.0
3553203,SP,Taiúva,94.0,201.0
3553302,SP,Tambaú,155.0,382.0
3553401,SP,Tanabi,440.0,645.0
3553500,SP,Tapiraí,59.0,85.0
3553609,SP,Tapiratiba,54.0,137.0
3553658,SP,Taquaral,21.0,91.0
3553708,SP,Taquaritinga,460.0,1192.0
3553807,SP,Taquarituba,302.0,750.0
3553856,SP,Taquarivaí,67.0,230.0
3553906,SP,Tarabai,38.0,70.0
3553955,SP,Tarumã,57.0,347.0
3554003,SP,Tatuí,221.0,605.0
3554102,SP,Taubaté,184.0,327.0
3554201,SP,Tejupá,147.0,232.0
3554300,SP,Teodoro Sampaio,133.0,218.0
3554409,SP,Terra Roxa,81.0,255.0
3554508,SP,Tietê,222.0,522.0
3554607,SP,Timburi,52.0,98.0
3554656,SP,Torre de Pedra,25.0,30.0
3554706,SP,Torrinha,262.0,424.0
3554755,SP,Trabiju,16.0,24.0
3554805,SP,Tremembé,75.0,175.0
3554904,SP,Três Fronteiras,81.0,108.0
3554953,SP,Tuiuti,255.0,377.0
3555000,SP,Tupã,308.0,524.0
3555109,SP,Tupi Paulista,187.0,299.0
3555208,SP,Turiúba,64.0,76.0
3555307,SP,Turmalina,119.0,187.0
3555356,SP,Ubarana,26.0,105.0
3555406,SP,Ubatuba,17.0,
3555505,SP,Ubirajara,122.0,246.0
3555604,SP,Uchoa,182.0,231.0
3555703,SP,União Paulista,50.0,82.0
3555802,SP,Urânia,216.0,360.0
3555901,SP,Uru,50.0,91.0
3556008,SP,Urupês,357.0,555.0
3556107,SP,Valentim Gentil,93.0,132.0
3556206,SP,Valinhos,121.0,156.0
3556305,SP,Valparaíso,78.0,335.0
3556354,SP,Vargem,92.0,142.0
3556404,SP,Vargem Grande do Sul,124.0,296.0
3556453,SP,Vargem Grande Paulista,36.0,46.0
3556503,SP,Várzea Paulista,,
3556602,SP,Vera Cruz,165.0,304.0
3556701,SP,Vinhedo,38.0,54.0
3556800,SP,Viradouro,140.0,288.0
3556909,SP,Vista Alegre do Alto,94.0,470.0
3556958,SP,Vitória Brasil,54.0,124.0
3557006,SP,Votorantim,20.0,31.0
3557105,SP,Votuporanga,241.0,362.0
3557154,SP,Zacarias,52.0,107.0
3557204,SP,Chavantes,18.0,38.0
3557303,SP,Estiva Gerbi,59.0,131.0
4100103,PR,Abatiá,227.0,331.0
4100202,PR,Adrianópolis,28.0,
4100301,PR,Agudos do Sul,331.0,358.0
4100400,PR,Almirante Tamandaré,108.0,135.0
4100459,PR,Altamira do Paraná,71.0,95.0
4100509,PR,Altônia,216.0,302.0
4100608,PR,Alto Paraná,256.0,423.0
4100707,PR,Alto Piquiri,141.0,356.0
4100806,PR,Alvorada do Sul,238.0,518.0
4100905,PR,Amaporã,47.0,103.0
4101002,PR,Ampére,314.0,375.0
4101051,PR,Anahy,107.0,176.0
4101101,PR,Andirá,203.0,410.0
4101150,PR,Ângulo,91.0,163.0
4101200,PR,Antonina,44.0,
4101309,PR,Antônio Olinto,418.0,598.0
4101408,PR,Apucarana,529.0,867.0
4101507,PR,Arapongas,307.0,621.0
4101606,PR,Arapoti,269.0,749.0
4101655,PR,Arapuã,200.0,276.0
4101705,PR,Araruna,297.0,544.0
4101804,PR,Araucária,803.0,1266.0
4101853,PR,Ariranha do Ivaí,163.0,257.0
4101903,PR,Assaí,363.0,683.0
4102000,PR,Assis Chateaubriand,881.0,1519.0
4102109,PR,Astorga,312.0,596.0
4102208,PR,Atalaia,108.0,201.0
4102307,PR,Balsa Nova,145.0,297.0
4102406,PR,Bandeirantes,436.0,739.0
4102505,PR,Barbosa Ferraz,261.0,389.0
4102604,PR,Barracão,96.0,119.0
4102703,PR,Barra do Jacaré,134.0,227.0
4102752,PR,Bela Vista da Caroba,136.0,147.0
4102802,PR,Bela Vista do Paraíso,197.0,415.0
4102901,PR,Bituruna,589.0,710.0
4103008,PR,Boa Esperança,176.0,385.0
4103024,PR,Boa Esperança do Iguaçu,166.0,229.0
4103040,PR,Boa Ventura de São Roque,290.0,463.0
4103057,PR,Boa Vista da Aparecida,145.0,181.0
4103107,PR,Bocaiúva do Sul,108.0,147.0
4103156,PR,Bom Jesus do Sul,57.0,65.0
4103206,PR,Bom Sucesso,120.0,229.0
4103222,PR,Bom Sucesso do Sul,172.0,275.0
4103305,PR,Borrazópolis,254.0,392.0
4103354,PR,Braganey,226.0,359.0
4103370,PR,Brasilândia do Sul,111.0,259.0
4103404,PR,Cafeara,65.0,145.0
4103453,PR,Cafelândia,247.0,465.0
4103479,PR,Cafezal do Sul,113.0,179.0
4103503,PR,Califórnia,116.0,174.0
4103602,PR,Cambará,254.0,527.0
4103701,PR,Cambé,291.0,726.0
4103800,PR,Cambira,175.0,259.0
4103909,PR,Campina da Lagoa,331.0,681.0
4103958,PR,Campina do Simão,142.0,223.0
4104006,PR,Campina Grande do Sul,99.0,129.0
4104055,PR,Campo Bonito,179.0,282.0
4104105,PR,Campo do Tenente,179.0,295.0
4104204,PR,Campo Largo,475.0,689.0
4104253,PR,Campo Magro,229.0,322.0
4104303,PR,Campo Mourão,309.0,705.0
4104402,PR,Cândido de Abreu,477.0,598.0
4104428,PR,Candói,366.0,593.0
4104451,PR,Cantagalo,345.0,431.0
4104501,PR,Capanema,671.0,875.0
4104600,PR,Capitão Leônidas Marques,324.0,431.0
4104659,PR,Carambeí,173.0,596.0
4104709,PR,Carlópolis,372.0,547.0
4104808,PR,Cascavel,1373.0,2357.0
4104907,PR,Castro,678.0,1664.0
4105003,PR,Catanduvas,299.0,425.0
4105102,PR,Centenário do Sul,189.0,333.0
4105201,PR,Cerro Azul,133.0,157.0
4105300,PR,Céu Azul,306.0,475.0
4105409,PR,Chopinzinho,634.0,904.0
4105508,PR,Cianorte,353.0,598.0
4105607,PR,Cidade Gaúcha,97.0,306.0
4105706,PR,Clevelândia,319.0,541.0
4105805,PR,Colombo,266.0,400.0
4105904,PR,Colorado,118.0,235.0
4106001,PR,Congonhinhas,181.0,261.0
4106100,PR,Conselheiro Mairinck,52.0,98.0
4106209,PR,Contenda,590.0,984.0
4106308,PR,Corbélia,293.0,623.0
4106407,PR,Cornélio Procópio,341.0,617.0
4106456,PR,Coronel Domingos Soares,243.0,379.0
4106506,PR,Coronel Vivida,569.0,753.0
4106555,PR,Corumbataí do Sul,73.0,94.0
4106571,PR,Cruzeiro do Iguaçu,116.0,174.0
4106605,PR,Cruzeiro do Oeste,170.0,249.0
4106704,PR,Cruzeiro do Sul,102.0,202.0
4106803,PR,Cruz Machado,1274.0,1458.0
4106852,PR,Cruzmaltina,122.0,238.0
4106902,PR,Curitiba,55.0,73.0
4107009,PR,Curiúva,184.0,242.0
4107108,PR,Diamante do Norte,56.0,109.0
4107124,PR,Diamante do Sul,67.0,89.0
4107157,PR,Diamante D'Oeste,135.0,193.0
4107207,PR,Dois Vizinhos,610.0,820.0
4107256,PR,Douradina,92.0,138.0
4107306,PR,Doutor Camargo,154.0,271.0
4107405,PR,Enéas Marques,223.0,247.0
4107504,PR,Engenheiro Beltrão,297.0,689.0
4107520,PR,Esperança Nova,43.0,66.0
4107538,PR,Entre Rios do Oeste,154.0,252.0
4107546,PR,Espigão Alto do Iguaçu,181.0,228.0
4107553,PR,Farol,147.0,340.0
4107603,PR,Faxinal,211.0,420.0
4107652,PR,Fazenda Rio Grande,58.0,76.0
4107702,PR,Fênix,118.0,233.0
4107736,PR,Fernandes Pinheiro,228.0,406.0
4107751,PR,Figueira,50.0,79.0
4107801,PR,Floraí,133.0,318.0
4107850,PR,Flor da Serra do Sul,184.0,223.0
4107900,PR,Floresta,107.0,257.0
4108007,PR,Florestópolis,48.0,115.0
4108106,PR,Flórida,35.0,66.0
4108205,PR,Formosa do Oeste,398.0,584.0
4108304,PR,Foz do Iguaçu,131.0,233.0
4108320,PR,Francisco Alves,200.0,339.0
4108403,PR,Francisco Beltrão,899.0,1158.0
4108452,PR,Foz do Jordão,93.0,176.0
4108502,PR,General Carneiro,185.0,240.0
4108551,PR,Godoy Moreira,74.0,100.0
4108601,PR,Goioerê,178.0,402.0
4108650,PR,Goioxim,214.0,316.0
4108700,PR,Grandes Rios,152.0,208.0
4108809,PR,Guaíra,300.0,581.0
4108908,PR,Guairaçá,128.0,200.0
4108957,PR,Guamiranga,338.0,399.0
4109005,PR,Guapirama,87.0,136.0
4109104,PR,Guaporema,65.0,94.0
4109203,PR,Guaraci,76.0,125.0
4109302,PR,Guaraniaçu,476.0,655.0
4109401,PR,Guarapuava,672.0,1446.0
4109500,PR,Guaraqueçaba,51.0,71.0
4109609,PR,Guaratuba,136.0,214.0
4109658,PR,Honório Serpa,254.0,382.0
4109708,PR,Ibaiti,321.0,438.0
4109757,PR,Ibema,102.0,144.0
4109807,PR,Ibiporã,250.0,524.0
4109906,PR,Icaraíma,108.0,172.0
4110003,PR,Iguaraçu,56.0,119.0
4110052,PR,Iguatu,70.0,91.0
4110078,PR,Imbaú,90.0,126.0
4110102,PR,Imbituva,945.0,1240.0
4110201,PR,Inácio Martins,117.0,160.0
4110300,PR,Inajá,25.0,41.0
4110409,PR,Indianópolis,50.0,68.0
4110508,PR,Ipiranga,1092.0,1387.0
4110607,PR,Iporã,197.0,326.0
4110656,PR,Iracema do Oeste,107.0,214.0
4110706,PR,Irati,1354.0,1624.0
4110805,PR,Iretama,234.0,315.0
4110904,PR,Itaguajé,65.0,107.0
4110953,PR,Itaipulândia,196.0,305.0
4111001,PR,Itambaracá,132.0,303.0
4111100,PR,Itambé,140.0,382.0
4111209,PR,Itapejara d'Oeste,347.0,467.0
4111258,PR,Itaperuçu,27.0,
4111308,PR,Itaúna do Sul,33.0,48.0
4111407,PR,Ivaí,807.0,977.0
4111506,PR,Ivaiporã,383.0,535.0
4111555,PR,Ivaté,47.0,196.0
4111605,PR,Ivatuba,64.0,142.0
4111704,PR,Jaboti,118.0,142.0
4111803,PR,Jacarezinho,171.0,348.0
4111902,PR,Jaguapitã,143.0,340.0
4112009,PR,Jaguariaíva,169.0,341.0
4112108,PR,Jandaia do Sul,153.0,264.0
4112207,PR,Janiópolis,157.0,346.0
4112306,PR,Japira,155.0,228.0
4112405,PR,Japurá,185.0,260.0
4112504,PR,Jardim Alegre,350.0,458.0
4112603,PR,Jardim Olinda,34.0,75.0
4112702,PR,Jataizinho,120.0,202.0
4112751,PR,Jesuítas,299.0,432.0
4112801,PR,Joaquim Távora,136.0,182.0
4112900,PR,Jundiaí do Sul,72.0,114.0
4112959,PR,Juranda,238.0,498.0
4113007,PR,Jussara,113.0,290.0
4113106,PR,Kaloré,170.0,266.0
4113205,PR,Lapa,1149.0,1865.0
4113254,PR,Laranjal,79.0,103.0
4113304,PR,Laranjeiras do Sul,451.0,564.0
4113403,PR,Leópolis,119.0,281.0
4113429,PR,Lidianópolis,124.0,183.0
4113452,PR,Lindoeste,134.0,195.0
4113502,PR,Loanda,136.0,233.0
4113601,PR,Lobato,79.0,196.0
4113700,PR,Londrina,938.0,1761.0
